3|140|B
3|141|B
3|142|B
3|142|C1
3|143|B
3|143|C1
3|144|B
3|144|C1
3|145|B
3|145|C1
3|146|B
3|146|C1
3|147|B
3|147|C1
3|148|B
3|148|C1
3|149|B
3|150|B
3|151|B
3|152|B
3|153|B
3|154|B
3|154|C1
3|155|B
3|155|C1
3|156|B
3|156|C1
3|157|B
3|158|B
3|159|B
3|159|C1
3|160|B
3|160|C1
3|161|B
3|161|C1
3|162|B
3|162|C1
3|163|B
3|163|C1
3|164|B
3|164|C1
3|165|B
3|165|C1
3|165|C2
3|166|B
3|166|C1
3|166|C2
3|167|B
3|167|C1
3|168|B
3|168|C1
3|169|B
3|169|C1
3|170|B
3|170|C1
5|171|B
5|171|C1
5|171|C2
5|172|B
5|172|C1
5|173|B
5|173|C1
5|174|B
5|174|C1
3|175|B
3|175|C1
3|176|B
3|176|C1
3|177|B
3|177|C1
3|178|B
3|179|B
3|179|C1
3|180|B
3|180|C1
3|181|B
3|182|B
3|183|B
3|183|C1
3|184|B
3|184|C1
3|185|B
3|185|C1
3|186|B
3|186|C1
5|187|B
5|187|C1
5|187|C2
5|187|C3
5|188|B
5|188|C1
3|189|B
3|189|C1
3|190|B
3|190|C1
3|191|B
3|191|C1
3|192|B
3|193|B
3|193|C1
3|193|C2
3|194|B
3|194|C1
3|194|C2
3|195|B
3|195|C1
3|196|B
3|196|C1
3|197|B
3|197|C1
3|198|B
3|198|C1
3|198|C2
3|199|B
3|199|C1
3|200|B
3|200|C1
3|200|C2
3|201|B
3|201|C1
3|202|B
3|202|C1
3|203|B
3|203|C1
3|204|B
3|204|C1
3|205|B
3|205|C1
3|205|C2
3|206|B
3|206|C1
3|207|B
3|207|C1
3|208|B
3|208|C1
3|208|C2
3|208|C3
3|209|B
3|209|C1
3|210|B
3|210|C1
3|211|B
3|211|C1
3|212|B
3|212|C1
3|213|B
3|213|C1
3|214|B
3|214|C1
3|215|B
3|215|C1
3|216|B
3|216|C1
3|217|B
3|217|C1
3|218|B
3|218|C1
3|218|C2
3|219|B
3|219|C1
3|219|C2
3|220|B
3|220|C1
3|221|B
3|221|C1
3|222|B
3|222|C1
3|222|C2
3|223|B
3|224|B
3|224|C1
3|225|B
3|225|C1
3|225|C2
3|226|B
3|226|C1
3|227|B
3|227|C1
3|228|B
3|228|C1
3|229|B
3|229|C1
3|229|C2
3|230|B
3|230|C1
3|230|C2
3|231|B
3|231|C1
3|232|B
3|232|C1
3|233|B
3|233|C1
3|234|B
3|235|B
3|236|B
3|236|C1
3|237|B
3|237|C1
3|237|C2
3|238|B
3|238|C1
3|239|B
3|239|C1
3|240|B
3|240|C1
3|241|B
3|241|C1
3|241|C2
3|242|B
3|242|C1
3|242|C2
3|243|B
3|244|B
3|244|C1
3|245|B
3|245|C1
3|246|B
3|246|C1
3|246|C2
3|247|B
3|247|C1
3|247|C2
3|248|B
3|248|C1
3|249|B
3|249|C1
3|250|B
3|250|C1
3|251|B
3|251|C1
3|252|B
3|252|C1
3|253|B
3|253|C1
3|254|B
3|254|C1
3|255|B
3|255|C1
3|256|B
3|256|C1
3|257|B
3|257|C1
3|257|C2
3|258|B
3|258|C1
3|258|C2
3|259|B
3|259|C1
3|260|B
3|260|C1
3|261|B
3|261|C1
3|261|C2
3|262|B
3|262|C1
3|263|B
3|263|C1
3|264|B
3|264|C1
3|265|B
3|265|C1
3|266|B
3|266|C1
3|267|B
3|267|C1
3|268|B
3|268|C1
3|269|B
3|269|C1
3|270|B
3|270|C1
3|271|B
3|271|C1
3|272|B
3|272|C1
3|273|B
3|273|C1
3|273|C2
3|274|B
3|274|C1
3|275|B
3|275|C1
3|276|B
3|276|C1
3|277|B
3|277|C1
3|278|B
3|278|C1
3|279|B
3|279|C1
3|280|B
3|280|C1
3|281|B
3|281|C1
3|282|B
3|282|C1
3|282|C2
3|283|B
3|283|C1
3|284|B
3|284|C1
3|285|B
3|285|C1
3|286|B
3|286|C1
3|287|B
3|287|C1
3|288|B
3|288|C1
3|289|B
3|290|B
3|290|C1
3|291|B
3|292|B
3|293|B
3|293|C1
3|294|B
3|295|B
3|296|B
3|297|B
3|298|B
3|299|B
3|300|B
3|300|C1
5|301|B
3|302|B
3|303|B
3|304|B
3|304|C1
3|305|B
3|305|C1
3|306|B
3|307|B
5|308|B
5|308|C1
5|308|C2
5|309|B
5|310|B
5|310|C1
5|311|B
5|312|B
5|312|C1
5|313|B
5|313|C1
5|314|B
5|314|C1
5|315|B
5|315|C1
5|316|B
5|316|C1
5|317|B
5|317|C1
5|318|B
5|318|C1
5|319|B
5|319|C1
5|320|B
5|320|C1
5|321|B
5|321|C1
5|322|B
5|322|C1
5|323|B
5|323|C1
5|324|B
5|324|C1
5|325|B
5|325|C1
5|326|B
5|326|C1
5|327|B
5|327|C1
5|328|B
5|328|C1
5|329|B
5|329|C1
5|330|B
5|330|C1
5|331|B
5|331|C1
5|332|B
5|332|C1
5|333|B
5|333|C1
5|334|B
5|334|C1
5|335|B
5|335|C1
5|336|B
5|336|C1
5|337|B
5|337|C1
5|338|B
5|338|C1
5|339|B
5|339|C1
5|340|B
5|340|C1
5|341|B
5|341|C1
5|342|B
5|342|C1
5|342|E
5|343|B
5|343|C1
5|344|B
5|344|C1
27|345|B
27|345|C1
27|345|C2
27|346|B
27|347|B
27|347|C1
27|347|C2
27|348|B
27|348|C1
27|348|C2
27|349|B
27|349|C1
27|350|B
27|350|C1
27|351|B
27|351|C1
27|351|C2
27|352|B
27|352|C1
27|353|B
27|353|C1
27|353|C2
27|354|B
27|354|C1
27|354|C2
27|354|C3
27|354|C4
27|354|C5
31|355|B
31|355|C1
31|355|C2
31|355|C3
31|356|B
31|356|C1
31|356|C2
31|357|B
31|357|C1
31|357|C2
31|358|B
31|358|C1
31|359|B
31|359|C1
31|360|B
31|360|C1
31|360|C2
31|361|B
31|361|C1
31|361|C2
31|362|B
31|362|C1
31|363|B
31|363|C1
31|363|C2
31|364|B
31|364|C1
31|364|C2
31|364|C3
31|365|B
31|365|C1
31|365|C2
31|366|B
31|366|C1
31|366|C2
27|367|B
27|367|C1
27|367|C2
27|368|B
27|368|C1
27|368|C2
27|369|B
27|369|C1
27|370|B
27|371|B
27|371|C1
27|372|B
27|372|C1
27|373|B
27|373|C1
27|373|C2
31|374|B
31|374|C1
31|374|C2
27|375|B
31|376|B
31|376|C1
31|376|C2
31|377|B
31|377|C1
31|377|C2
31|378|B
31|378|C1
31|378|C2
31|379|B
31|379|C1
31|379|C2
31|380|B
31|380|C1
31|381|B
31|381|C1
31|381|C2
31|382|B
31|382|C1
31|382|C2
31|383|B
31|383|C1
31|383|C2
31|384|B
31|384|C1
31|384|C2
31|385|B
31|385|C1
31|385|C2
31|386|B
31|386|C1
31|386|C2
31|387|B
31|387|C1
31|388|B
31|388|C1
31|388|C2
31|389|B
31|389|C1
31|390|B
31|390|C1
31|390|C2
31|390|C3
31|391|B
31|391|C1
31|392|B
31|392|C1
31|392|C2
31|393|B
31|393|C1
31|393|C2
31|393|C3
31|394|B
31|394|C1
31|395|B
31|395|C1
31|395|C2
31|396|B
31|396|C1
27|397|B
27|397|C1
27|397|C2
27|398|B
27|398|C1
27|399|B
27|399|C1
27|399|C2
31|400|B
31|400|C1
31|401|B
31|401|C1
31|401|C2
31|402|B
31|402|C1
31|402|C2
31|403|B
31|403|C1
31|403|C2
31|404|B
31|404|C1
31|404|C2
31|405|B
31|405|C1
31|406|B
31|406|C1
31|406|C2
31|407|B
31|407|C1
31|407|C2
31|408|B
31|408|C1
31|409|B
31|409|C1
31|409|C2
31|410|B
31|410|C1
31|411|B
31|411|C1
31|412|B
31|412|C1
31|413|B
31|413|C1
31|414|B
31|414|C1
31|415|B
31|415|C1
31|416|B
31|416|C1
31|416|C2
31|416|C3
31|417|B
31|417|C1
31|417|C2
31|418|B
31|418|C1
31|418|C2
31|419|B
31|419|C1
31|420|B
31|420|C1
31|421|B
31|421|C1
31|421|C2
31|422|B
31|422|C1
31|423|B
31|423|C1
31|424|B
31|424|C1
31|425|B
31|425|C1
31|425|C2
31|426|B
31|426|C1
31|427|B
31|427|C1
31|427|C2
31|428|B
31|428|C1
31|429|B
31|429|C1
31|430|B
31|430|C1
31|430|C2
31|431|B
31|431|C1
31|432|B
31|432|C1
31|433|B
31|433|C1
31|433|C2
31|434|B
31|434|C1
31|434|C2
31|435|B
31|435|C1
31|435|C2
31|436|B
31|436|C1
31|436|C2
31|437|B
31|437|C1
31|437|C2
31|438|B
31|438|C1
31|438|C2
31|439|B
31|439|C1
31|439|C2
31|440|B
31|440|C1
31|441|B
31|441|C1
31|441|C2
31|442|B
31|442|C1
31|443|B
31|443|C1
31|443|C2
31|444|B
31|444|C1
31|444|C2
31|445|B
31|445|C1
31|445|C2
31|446|B
31|446|C1
31|447|B
31|447|C1
31|447|C2
31|448|B
31|448|C1
31|448|C2
31|449|B
31|449|C1
31|449|C2
31|450|B
31|450|C1
31|451|B
31|451|C1
31|452|B
31|452|C1
31|452|C2
31|453|B
31|453|C1
31|453|C2
31|454|B
31|454|C1
31|455|B
31|455|C1
31|456|B
31|456|C1
31|456|C2
31|457|B
31|457|C1
31|458|B
31|458|C1
31|459|B
31|459|C1
31|460|B
31|460|C1
31|461|B
31|462|B
31|463|B
31|463|C1
31|464|B
31|464|C1
31|465|B
31|465|C1
31|466|B
31|466|C1
31|467|B
31|467|C1
31|468|B
31|468|C1
31|469|B
31|469|C1
31|470|B
31|470|C1
31|471|B
31|471|C1
31|471|C2
31|471|C3
31|471|C4
31|472|B
31|472|C1
31|473|B
31|473|C1
31|473|C2
31|474|B
31|474|C1
31|475|B
31|475|C1
31|476|B
31|476|C1
31|476|C2
31|477|B
31|477|C1
31|478|B
31|478|C1
27|479|B
31|480|B
31|480|C1
31|481|B
31|482|B
31|482|C1
31|482|C2
27|483|B
31|484|B
31|484|C1
31|485|B
31|485|C1
31|485|C2
31|486|B
31|486|C1
31|487|B
31|487|C1
31|488|B
31|488|C1
31|489|B
31|489|C1
27|490|B
27|490|C1
27|491|B
31|492|B
31|493|B
31|493|C1
31|494|B
31|494|C1
31|495|B
31|495|C1
31|496|B
31|496|C1
31|497|B
31|497|C1
31|498|B
31|498|C1
31|499|B
31|499|C1
31|500|B
31|500|C1
31|501|B
31|501|C1
31|502|B
31|502|C1
31|503|B
31|503|C1
31|503|C2
31|504|B
31|504|C1
31|505|B
31|505|C1
31|506|B
31|507|B
31|507|C1
31|508|B
31|508|C1
31|509|B
31|510|B
31|510|C1
31|511|B
31|512|B
31|513|B
31|513|C1
31|514|B
31|514|C1
31|515|B
31|515|C1
27|516|B
27|516|C1
27|517|B
27|518|B
27|519|B
27|519|C1
27|519|C2
27|520|B
27|520|C1
27|521|B
27|521|C1
27|522|B
27|522|C1
27|523|B
27|523|C1
27|524|B
27|525|B
27|525|C1
27|526|B
27|526|C1
27|527|B
27|527|C1
27|528|B
27|528|C1
27|529|B
27|529|C1
27|530|B
27|530|C1
27|530|C2
27|531|B
27|531|C1
27|532|B
27|532|C1
27|533|B
27|533|C1
27|534|B
27|534|C1
27|535|B
27|535|C1
27|536|B
27|536|C1
27|537|B
27|537|C1
27|538|B
27|538|C1
27|539|B
27|539|C1
27|539|C2
27|540|B
27|540|C1
27|541|B
27|541|C1
27|542|B
27|542|C1
27|543|B
27|543|C1
27|544|B
27|544|C1
27|545|B
27|545|C1
27|546|B
27|546|C1
27|546|C2
27|547|B
27|547|C1
27|548|B
27|548|C1
27|549|B
27|549|C1
30|550|B
30|550|C1
30|551|B
30|551|C1
30|552|B
30|552|C1
30|553|B
30|553|C1
30|553|C2
27|554|B
27|554|C1
27|555|B
27|555|C1
27|556|B
27|556|C1
27|556|C2
27|557|B
27|557|C1
27|557|C2
27|558|B
27|558|C1
27|558|C2
27|559|B
27|559|C1
27|560|B
27|560|C1
27|560|C2
27|561|B
27|561|C1
30|562|B
30|562|C1
30|562|C2
30|563|B
30|563|C1
30|564|B
30|564|C1
30|565|B
30|565|C1
30|566|B
30|566|C1
30|567|B
30|567|C1
30|568|B
30|568|C1
30|569|B
30|569|C1
30|570|B
30|570|C1
30|570|C2
27|571|B
27|571|C1
27|571|C2
30|572|B
30|572|C1
30|572|C2
27|573|B
27|573|C1
27|573|C2
30|574|B
30|575|B
30|575|C1
30|576|B
30|576|C1
30|576|C2
30|576|C3
30|576|C4
30|577|B
30|577|C1
30|578|B
30|578|C1
30|579|B
30|579|C1
30|580|B
30|580|C1
30|581|B
30|581|C1
30|582|B
30|582|C1
30|582|C2
30|583|B
30|583|C1
30|583|C2
30|584|B
30|584|C1
30|585|B
30|585|C1
30|586|B
30|586|C1
30|587|B
30|587|C1
30|587|C2
30|588|B
30|588|C1
30|589|B
30|589|C1
30|590|B
30|590|C1
30|590|C2
30|591|B
30|591|C1
30|591|C2
30|591|C3
30|592|B
30|592|C1
30|593|B
30|593|C1
30|594|B
30|594|C1
30|594|C2
30|595|B
30|595|C1
30|595|C2
30|596|B
30|596|C1
30|597|B
30|597|C1
30|597|C2
30|598|B
30|598|C1
30|599|B
30|599|C1
30|599|C2
30|600|B
30|600|C1
30|601|B
30|601|C1
30|602|B
30|602|C1
30|602|C2
30|603|B
30|603|C1
30|603|C2
30|604|B
30|604|C1
30|604|C2
30|605|B
30|605|C1
30|605|C2
30|606|B
30|606|C1
30|606|C2
30|607|B
30|607|C1
30|608|B
30|608|C1
30|608|C2
30|609|B
30|609|C1
30|609|C2
30|610|B
30|610|C1
30|610|C2
30|611|B
30|611|C1
30|611|C2
30|612|B
30|612|C1
30|613|B
30|614|B
30|614|C1
30|615|B
30|615|C1
30|616|B
30|616|C1
30|616|C2
30|617|B
30|617|C1
30|618|B
30|618|C1
30|618|C2
30|619|B
30|619|C1
30|619|C2
30|620|B
30|620|C1
30|620|C2
30|621|B
30|621|C1
30|621|C2
30|622|B
30|622|C1
30|622|C2
30|623|B
30|623|C1
30|623|C2
30|624|B
30|624|C1
30|625|B
30|625|C1
30|626|B
30|626|C1
30|626|C2
30|627|B
30|627|C1
30|628|B
30|628|C1
30|629|B
30|629|C1
30|630|B
30|630|C1
30|631|B
30|631|C1
30|631|C2
30|632|B
30|632|C1
30|633|B
30|633|C1
30|634|B
30|634|C1
30|635|B
30|635|C1
30|636|B
30|636|C1
30|637|B
30|637|C1
30|637|C2
30|638|B
30|638|C1
30|639|B
30|639|C1
30|640|B
30|640|C1
30|640|C2
30|641|B
30|641|C1
30|641|C2
30|642|B
30|642|C1
30|643|B
30|643|C1
30|644|B
30|644|C1
30|644|C2
30|645|B
30|645|C1
30|645|C2
30|646|B
30|646|C1
30|646|C2
30|647|B
30|647|C1
30|648|B
30|648|C1
30|649|B
30|649|C1
30|650|B
30|650|C1
30|650|C2
30|651|B
30|651|C1
30|652|B
30|652|C1
30|652|C2
30|653|B
30|653|C1
30|654|B
30|654|C1
30|655|B
30|655|C1
30|656|B
30|656|C1
30|657|B
30|657|C1
30|658|B
30|658|C1
30|659|B
30|659|C1
30|660|B
30|660|C1
30|661|B
30|661|C1
30|661|C2
30|662|B
30|662|C1
30|663|B
30|663|C1
30|664|B
30|664|C1
30|664|C2
30|664|C3
30|665|B
30|665|C1
30|665|C2
30|666|B
30|666|C1
30|666|C2
30|667|B
30|667|C1
30|668|B
30|668|C1
30|668|C2
30|669|B
30|669|C1
30|669|C2
30|670|B
30|670|C1
30|671|B
30|671|C1
30|672|B
30|672|C1
30|673|B
30|673|C1
30|674|B
30|674|C1
30|675|B
30|675|C1
30|675|C2
30|676|B
30|676|C1
30|677|B
30|677|C1
30|677|C2
30|678|B
30|678|C1
30|678|C2
30|679|B
30|679|C1
27|680|B
27|680|C1
30|681|B
30|681|C1
30|682|B
30|682|C1
30|683|B
30|684|B
30|684|C1
30|685|B
30|685|C1
30|686|B
30|686|C1
30|687|B
30|687|C1
30|688|B
30|688|C1
30|688|C2
27|689|B
27|689|C1
30|690|B
30|690|C1
30|691|B
30|691|C1
27|692|B
27|692|C1
27|693|B
27|694|B
27|694|C1
27|694|C2
27|695|B
27|695|C1
27|696|B
27|696|C1
27|696|C2
27|697|B
27|697|C1
27|698|B
27|698|C1
27|699|B
27|699|C1
27|700|B
27|700|C1
27|701|B
27|701|C1
27|702|B
27|702|C1
27|703|B
27|704|B
27|704|C1
27|704|C2
27|705|B
27|705|C1
27|706|B
27|706|C1
27|707|B
27|707|C1
27|707|C2
27|708|B
27|708|C1
27|709|B
27|709|C1
27|709|C2
27|710|B
27|710|C1
27|711|B
27|711|C1
27|712|B
27|712|C1
27|712|C2
27|713|B
27|713|C1
27|713|C2
27|714|B
27|714|C1
27|715|B
27|715|C1
27|716|B
27|716|C1
27|717|B
27|717|C1
27|718|B
27|718|C1
27|718|C2
27|719|B
27|719|C1
27|720|B
27|721|B
27|721|C1
27|721|C2
27|722|B
27|722|C1
27|723|B
27|723|C1
27|723|C2
27|724|B
27|724|C1
27|725|B
27|725|C1
27|726|B
27|726|C1
27|726|C2
27|727|B
27|727|C1
27|727|C2
27|728|B
27|729|B
27|730|B
27|731|B
27|731|C1
27|732|B
27|732|C1
27|733|B
27|733|C1
27|734|B
27|734|C1
27|735|B
27|735|C1
27|736|B
27|737|B
27|737|C1
27|737|C2
27|738|B
27|738|C1
27|739|B
27|739|C1
27|740|B
27|741|B
27|741|C1
27|742|B
27|742|C1
27|743|B
27|744|B
27|744|C1
27|745|B
27|745|C1
27|746|B
27|746|C1
27|746|C2
21|747|B
21|747|C1
21|747|C2
21|747|C3
21|748|B
21|748|C1
21|748|C2
21|748|C3
21|749|B
21|749|C1
21|749|C2
21|750|B
21|750|C1
21|751|B
21|751|C1
21|751|C2
21|752|B
21|752|C1
21|752|C2
21|752|C3
21|753|B
21|753|C1
21|754|B
21|754|C1
21|754|C2
21|754|C3
21|755|B
21|755|C1
21|755|C2
21|756|B
21|756|C1
21|757|B
21|757|C1
21|757|C2
21|758|B
21|758|C1
21|758|C2
21|759|B
21|759|C1
21|759|C2
21|760|B
21|760|C1
21|760|C2
21|761|B
21|761|C1
21|761|C2
21|762|B
21|762|C1
21|763|B
21|763|C1
21|763|C2
21|764|B
21|764|C1
21|764|C2
21|765|B
21|765|C1
21|765|C2
21|765|C3
21|766|B
21|766|C1
21|766|C2
21|767|B
21|767|C1
21|767|C2
21|767|C3
21|768|B
21|768|C1
21|769|B
21|769|C1
21|769|C2
21|770|B
21|770|C1
21|770|C2
21|771|B
21|771|C1
21|772|B
21|772|C1
21|772|C2
21|773|B
21|773|C1
21|773|C2
21|774|B
21|774|C1
21|774|C2
21|775|B
21|775|C1
21|775|C2
21|776|B
21|776|C1
21|776|C2
21|777|B
21|777|C1
21|778|B
21|778|C1
21|778|C2
21|779|B
21|779|C1
21|780|B
21|780|C1
21|780|C2
21|780|C3
21|781|B
21|781|C1
21|781|C2
21|782|B
21|782|C1
21|782|C2
21|783|B
21|783|C1
21|783|C2
21|784|B
21|784|C1
21|785|B
21|785|C1
21|786|B
21|786|C1
21|786|C2
21|787|B
21|787|C1
21|788|B
21|788|C1
21|788|C2
21|789|B
21|789|C1
21|790|B
21|790|C1
21|790|C2
21|791|B
21|791|C1
21|791|C2
21|792|B
21|792|C1
21|792|C2
21|793|B
21|793|C1
21|793|C2
21|794|B
21|794|C1
21|794|C2
21|795|B
21|795|C1
21|795|C2
21|795|C3
21|796|B
21|796|C1
21|796|C2
21|797|B
21|797|C1
21|797|C2
21|797|C3
21|798|B
21|798|C1
21|798|C2
21|798|C3
21|799|B
21|799|C1
21|799|C2
21|799|C3
21|800|B
21|800|C1
21|801|B
21|801|C1
21|801|C2
21|802|B
21|802|C1
21|803|B
21|803|C1
21|804|B
21|804|C1
21|805|B
21|805|C1
21|805|C2
21|805|C3
21|805|C4
21|806|B
21|806|C1
21|806|C2
21|806|C3
21|806|C4
21|807|B
21|807|C1
21|807|C2
21|808|B
21|808|C1
21|809|B
21|809|C1
21|809|C2
21|810|B
21|810|C1
21|810|C2
21|811|B
21|811|C1
21|811|C2
21|811|E
21|812|B
21|812|C1
21|813|B
21|813|C1
21|814|B
21|814|C1
21|814|C2
21|814|C3
21|815|B
21|815|C1
21|815|C2
21|816|B
21|816|C1
21|817|B
21|817|C1
21|818|B
21|818|C1
21|819|B
21|819|C1
21|820|B
21|820|C1
1|821|B
1|821|C1
1|821|C2
1|822|B
1|822|C1
1|822|C2
1|823|B
1|823|C1
1|823|C2
1|824|B
1|824|C1
1|824|C2
1|824|C3
1|825|B
1|825|C1
1|826|B
1|826|C1
1|827|B
1|827|C1
1|827|C2
1|827|C3
1|828|B
1|828|C1
1|828|C2
1|829|B
1|829|C1
1|830|B
1|830|C1
1|830|C2
1|831|B
1|831|C1
1|831|C2
1|832|B
1|832|C1
1|833|B
1|833|C1
1|833|C2
1|833|C3
1|834|B
1|834|C1
1|835|B
1|835|C1
1|835|C2
1|836|B
1|836|C1
1|837|B
1|837|C1
1|838|B
1|838|C1
1|839|B
1|839|C1
1|839|C2
1|840|B
1|840|C1
1|841|B
1|841|C1
1|841|C2
1|842|B
1|842|C1
1|842|C2
1|843|B
1|843|C1
1|843|C2
1|844|B
1|844|C1
1|844|C2
1|845|B
1|845|C1
1|846|B
1|846|C1
1|847|B
1|847|C1
1|848|B
1|848|C1
1|848|C2
1|849|B
1|849|C1
1|849|C2
1|850|B
1|850|C1
1|850|C2
1|851|B
1|851|C1
1|852|B
1|852|C1
1|852|C2
1|852|C3
1|852|C4
1|852|C5
1|853|B
1|853|C1
1|854|B
1|854|C1
1|854|C2
1|855|B
1|855|C1
1|856|B
1|856|C1
1|856|C2
1|857|B
1|857|C1
1|857|C2
1|858|B
1|858|C1
1|859|B
1|859|C1
1|859|C2
1|859|C3
1|860|B
1|860|C1
1|860|C2
1|861|B
1|861|C1
1|862|B
1|863|B
1|863|C1
1|864|B
1|864|C1
1|865|B
1|865|C1
1|865|C2
1|865|C3
1|865|C4
1|865|C5
1|865|C6
1|866|B
1|866|C1
1|867|B
1|867|C1
1|868|B
1|868|C1
1|869|B
1|869|C1
1|870|B
1|870|C1
1|871|B
1|871|C1
1|871|C2
1|872|B
1|872|C1
1|873|B
1|873|C1
1|874|B
1|874|C1
1|875|B
1|875|C1
1|875|C2
1|876|B
1|876|C1
1|876|C2
1|876|C3
1|877|B
1|877|C1
1|877|C2
1|877|C3
1|878|B
1|878|C1
1|878|C2
1|879|B
1|879|C1
1|880|B
1|880|C1
1|881|B
1|881|C1
1|881|C2
1|882|B
1|882|C1
1|882|C2
1|883|B
1|883|C1
1|883|C2
1|884|B
1|884|C1
1|885|B
1|885|C1
1|886|B
1|886|C1
1|887|B
1|887|C1
1|887|C2
1|888|B
1|888|C1
1|888|C2
1|889|B
1|889|C1
1|890|B
1|890|C1
1|890|C2
1|891|B
1|891|C1
1|891|C2
1|892|B
1|892|C1
1|893|B
1|893|C1
1|893|C2
1|894|B
1|894|C1
1|894|C2
1|895|B
1|895|C1
1|895|C2
1|896|B
1|896|C1
1|896|C2
1|897|B
1|897|C1
1|898|B
1|898|C1
1|899|B
1|899|C1
1|900|B
1|900|C1
1|900|C2
1|901|B
1|901|C1
1|902|B
1|902|C1
1|903|B
1|903|C1
1|904|B
1|904|C1
1|905|B
1|905|C1
1|905|C2
1|906|B
1|906|C1
1|906|C2
1|907|B
1|907|C1
1|908|B
1|908|C1
1|909|B
1|909|C1
1|909|C2
1|910|B
1|910|C1
1|910|C2
1|911|B
1|911|C1
1|912|B
1|912|C1
1|912|C2
1|913|B
1|913|C1
1|913|C2
1|914|B
1|914|C1
1|915|B
1|915|C1
1|915|C2
1|916|B
1|916|C1
1|917|B
1|917|C1
1|917|C2
1|918|B
1|918|C1
1|918|C2
1|918|E
1|919|B
1|919|C1
1|920|B
1|920|C1
1|921|B
1|921|C1
1|922|B
1|922|C1
1|923|B
1|923|C1
1|924|B
1|924|C1
1|925|B
1|925|C1
1|926|B
1|926|C1
1|927|B
1|927|C1
1|927|C2
1|928|B
1|928|C1
1|928|C2
1|928|C3
1|929|B
1|929|C1
