2	2	5	25	B	24	10	11			2	2	3	271	B	1	1	57	39	75	7	17	4	9	2	0	17
2	2	5	32	C1	1	1	75			2	2	3	272	C1	1	1	40	35	82	13	19	3	5	1	0	13
2	2	5	32	C1	2	2	44			2	2	3	273	C1	1	1	33	30	86	11	20	3	10	3	1	14
2	2	5	32	C1	3	3	46			2	2	3	273	C2	1	1	38	40	73	20	19	2	7	2	0	16
2	2	5	32	C1	4	4	10			2	2	3	275	B	1	1	52	36	76	23	18	6	3	5	29	19
2	2	5	32	C1	5	5	16			2	2	3	277	B	1	1	38	27	48	15	9	7	10	1	0	12
2	2	5	32	C1	6	6	6			2	2	3	277	C1	1	1	26	23	76	7	15	6	3	3	82	14
2	2	5	32	C1	7	7	8			2	2	3	278	C1	1	1	25	35	70	10	10	5	7	0	0	10
2	2	5	32	C1	8	8	3			2	2	3	280	B	1	1	34	35	56	7	16	2	5	0	58	17
2	2	5	32	C1	9	9	0			2	2	3	282	C1	1	1	25	45	103	19	9	6	10	1	1	14
2	2	5	32	C1	24	10	25			2	2	3	286	B	1	1	37	30	68	8	10	6	8	6	0	21
2	2	5	33	C1	1	1	42			2	2	3	290	B	1	1	60	41	73	18	16	2	8	5	0	19
2	2	5	33	C1	2	2	36			2	2	3	296	B	1	1	63	39	106	18	15	1	9	4	5	25
2	2	5	33	C1	3	3	55			2	2	3	298	B	1	1	65	43	101	7	17	3	8	1	0	24
2	2	5	33	C1	4	4	11			2	2	3	300	B	1	1	88	37	19	3	13	1	1	2	0	8
2	2	5	33	C1	5	5	20			2	2	3	302	B	1	1	42	27	53	11	19	3	12	6	0	19
2	2	5	33	C1	6	6	8			2	2	3	305	B	1	1	57	32	52	8	20	0	8	3	0	17
2	2	5	33	C1	7	7	5			2	2	3	305	C1	1	1	49	31	48	9	16	4	10	3	0	9
2	2	5	33	C1	8	8	1			2	2	3	307	B	1	1	70	28	71	9	18	3	5	2	1	14
2	2	5	33	C1	9	9	4			2	2	5	316	B	1	1	46	37	57	16	5	5	5	2	1	23
2	2	5	33	C1	24	10	11			2	2	5	316	C1	1	1	38	30	58	20	15	7	2	2	0	21
2	2	5	36	B	1	1	79			2	2	5	324	B	1	1	49	41	59	13	13	6	5	2	0	13
2	2	5	36	B	2	2	34			2	2	5	324	C1	1	1	52	36	50	14	6	7	6	3	0	21
