ELECCIÓN DE GOBERNADOR DEL ESTADO DE MÉXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/06/2017 13:00 (UTC-5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTAS_ESPERADAS,ACTAS_FUERA_DE_CATÁLOGO,ACTAS_REGISTRADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CON_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,PORCENTAJE_PARTICIPACION_CIUDADANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18606,0,18173,18173,97.6727,17772,97.7934,2.2065,401,52.4964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id_estado,estado,id_distrito_local,distrito_local,seccion,id_casilla,tipo_casilla,extraordinariacontigua,ubicacion_casilla,tipo_de_acta,boletas_sobrantes,total_ciudadanos_votaron,num_boletas_extraidas,pan,pri,prd,pt,pvem,na,morena,pes,c_pri_pvem_na_pes,c_pri_pvem_na,c_pri_pvem_pes,c_pri_na_pes,c_pri_pvem,c_pri_na,c_pri_pes,c_pvem_na_pes,c_pvem_na,c_pvem_pes,c_na_pes,cand_ind_1,no_registrados,nulos,total_votos,lista_nominal,observaciones,contabilizada,mecanismo_de_traslado,sha,fecha_hora_acopio,fecha_hora_captura,fecha_hora_registro
15,Estado de México,37,TLALNEPANTLA DE BAZ,4811,1,B,0,1,2,330,303,303,33,107,19,1,6,4,112,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,7,1,12,303,617,,1,Itinerante,81a7920f572e9fdba00c482ef1d800860696433fb1012873e99323965ebf0bf0,04/06/2017 19:53,04/06/2017 19:55,04/06/2017 19:59
15,Estado de México,32,NAUCALPAN DE JUAREZ,2959,1,B,0,1,2,346,287,291,44,75,43,4,3,1,104,1,SIN DATO,2,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,4,0,9,291,619,,1,DAT,22f02075858a29f1baf28cac269f2fc6220c029d621f370adfa008a5dc020c7d,04/06/2017 19:54,04/06/2017 19:56,04/06/2017 20:01
15,Estado de México,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,2262,1,S,0,2,3,14,754,754,105,189,97,7,7,7,311,1,1,0,1,0,1,0,0,0,0,0,0,18,1,8,754,0,,1,DAT,dd3ba5c6b782279c4225559c4627f6eb80b48be983e7ada0a65f4aa771df360f,04/06/2017 19:51,04/06/2017 19:57,04/06/2017 20:01
15,Estado de México,24,NEZAHUALCOYOTL,3274,1,C,0,1,2,215,242,244,8,37,140,3,1,5,45,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,244,441,,1,DAT,13db1fdb6e3cbd3acb84924f99cb4a4575f2d0cb4843ae280fcf6acdf10fd91c,04/06/2017 19:49,04/06/2017 19:57,04/06/2017 20:00
15,Estado de México,41,NEZAHUALCOYOTL,3572,1,B,0,1,2,264,241,0,7,26,143,2,0,2,53,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,7,241,487,,1,DAT,d74ed02233ab23f0ff2672e5e7540baee79f340b5b73b75b9ee19f941576ebfd,04/06/2017 19:54,04/06/2017 19:58,04/06/2017 20:02
15,Estado de México,31,LOS REYES ACAQUILPAN,3992,1,S,0,1,3,15,753,751,27,231,134,3,5,8,302,3,4,1,SIN DATO,SIN DATO,7,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,8,2,15,750,0,,1,DAT,04536d34decad6dd809c6befb7bcfe9626c7b0bbf38dc610ddbe275dec2116d8,04/06/2017 19:52,04/06/2017 19:58,04/06/2017 20:03
15,Estado de México,26,CUAUTITLAN IZCALLI,834,1,B,0,1,2,232,248,251,58,54,24,2,5,1,79,1,3,0,0,0,0,0,0,0,0,0,0,9,1,14,251,465,,1,DAT,8e4aef6571f8e8c73dab8d1710d17fc44b1824b8fcaa5a6578bdd095a2f733f0,04/06/2017 19:54,04/06/2017 19:58,04/06/2017 20:03
15,Estado de México,27,VALLE DE CHALCO SOLIDARIDAD,1011,1,C,0,1,2,370,268,271,15,67,72,3,1,2,91,2,0,0,0,0,1,1,0,0,0,0,0,4,0,12,271,621,,1,DAT,02b468eb27e6ce08b2452afebee553aeb7ab0173e684b89c29a878eb08aeecd4,04/06/2017 19:53,04/06/2017 19:59,04/06/2017 20:02
15,Estado de México,42,ECATEPEC DE MORELOS,1725,1,B,0,1,2,176,155,159,9,42,32,1,2,4,56,1,0,1,0,0,0,0,0,0,0,0,0,3,0,8,159,317,,1,DAT,67bfb784bbc185581b69d18c625fc81c0486f629c00366cdfb077101b8352328,04/06/2017 19:54,04/06/2017 19:59,04/06/2017 20:01
15,Estado de México,30,NAUCALPAN DE JUAREZ,2632,1,B,0,1,2,378,196,195,43,73,13,0,3,1,55,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,195,556,,1,DAT,f2471f51c53d3b3bdf94af7a36af4dd537d7046d8ca24081645f138dad7d6a8c,04/06/2017 19:58,04/06/2017 20:00,04/06/2017 20:04
15,Estado de México,18,TLALNEPANTLA DE BAZ,5090,1,C,0,1,2,295,223,223,29,74,16,1,3,1,82,2,3,0,0,0,0,0,0,0,0,0,0,6,0,6,223,501,,1,DAT,3d92dce920b74cc6d37f5229e2c0a066265c6d8b82b1cbd8e5be99881b32fe46,04/06/2017 19:57,04/06/2017 20:00,04/06/2017 20:06
15,Estado de México,13,ATLACOMULCO DE FABELA,451,1,B,0,2,2,85,188,190,25,109,10,4,0,6,28,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5,190,257,,1,DAT,4063dfc07083988204f55dd16d3e9d6556dc251a0528bf24aeea369f4d266df4,04/06/2017 19:54,04/06/2017 20:00,04/06/2017 20:04
15,Estado de México,43,CUAUTITLAN IZCALLI,779,5,C,0,1,2,347,356,361,62,87,45,5,2,2,141,1,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,11,0,4,361,691,,1,DAT,e9899cf3801426526d523a3ca7890e29987ed7790ad2f1fe3492dbce9e097b04,04/06/2017 19:58,04/06/2017 20:00,04/06/2017 20:03
15,Estado de México,3,CHIMALHUACAN,1268,1,B,0,1,2,490,272,272,12,83,62,3,3,0,88,3,0,0,0,0,3,1,0,0,0,0,0,1,0,13,272,744,,1,DAT,c4520c841357c25b28b1b3c7d0e6aef3f02290d2c3942816f1a4613c02ca0ab7,04/06/2017 19:56,04/06/2017 20:00,04/06/2017 20:03
15,Estado de México,4,LERMA DE VILLADA,4143,1,C,0,2,2,357,0,307,47,71,61,2,0,3,96,1,1,0,0,0,0,0,0,0,0,0,0,18,3,4,307,646,,1,DAT,39f875a80965584c38b57f9559c370001c6f27416e5f8b9790b50156e4cda2e2,04/06/2017 19:45,04/06/2017 20:01,04/06/2017 20:07
15,Estado de México,41,NEZAHUALCOYOTL,3567,1,B,0,1,2,245,250,250,8,57,134,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0,2,1,6,250,477,,1,DAT,26f2753d292bece83d9edd90a26923438f8c1fd65077fd4badcfdd7744506890,04/06/2017 19:55,04/06/2017 20:01,04/06/2017 20:06
15,Estado de México,25,NEZAHUALCOYOTL,3332,1,B,0,1,2,267,290,293,5,44,167,1,4,2,57,0,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,6,0,7,293,542,,1,DAT,0d515349dfbb49dbd4577bc001bd3e484281b74927b8033c9583fc1c995bd946,04/06/2017 19:57,04/06/2017 20:01,04/06/2017 20:04
15,Estado de México,41,NEZAHUALCOYOTL,3669,1,C,0,1,2,345,284,284,7,56,154,SIN DATO,4,3,47,1,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,0,11,284,611,,1,DAT,be531fce3de498308e484a37960c56a9112630e28b93bf88f5a5ef4a44e0b03a,04/06/2017 19:56,04/06/2017 20:01,04/06/2017 20:04
15,Estado de México,41,NEZAHUALCOYOTL,3656,1,B,0,1,2,202,260,260,1,60,135,1,3,1,52,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,260,444,,1,DAT,f54c7dfc7c4651c6a885e2195ca538de448d95653b19efc5a086e72c9259ee79,04/06/2017 19:58,04/06/2017 20:01,04/06/2017 20:03
15,Estado de México,13,ATLACOMULCO DE FABELA,430,1,E,1,2,2,131,314,316,34,163,24,0,3,3,68,0,1,1,0,0,1,1,0,0,0,0,0,6,1,10,316,429,,1,DAT,bba8c8c59b8582d1c798dd25b30ee485ac389c6bf52b1898078e21182529ea24,04/06/2017 19:57,04/06/2017 20:01,04/06/2017 20:04
15,Estado de México,25,NEZAHUALCOYOTL,3331,1,B,0,1,2,243,231,233,3,43,115,0,6,1,49,0,1,0,0,0,0,0,0,0,0,0,0,3,0,12,233,458,,1,DAT,c8ba23e0540f61842701039bf159152d0d3d323090040b9486cac4727d0999c4,04/06/2017 19:58,04/06/2017 20:01,04/06/2017 20:07
15,Estado de México,26,CUAUTITLAN IZCALLI,834,1,C,0,1,2,10,267,271,43,62,29,5,4,1,100,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,267,464,,1,DAT,885c619aee1463b2eb1b54af81c093aa4493dd2de071b33ec8524b28d6ec87de,04/06/2017 19:56,04/06/2017 20:02,04/06/2017 20:05
15,Estado de México,25,NEZAHUALCOYOTL,3332,2,C,0,1,2,335,223,224,6,39,108,2,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,224,542,,1,DAT,b5fcc9f72f3e71f95906b9595e3beb2772a721b1566b5c203ce9dc506e084279,04/06/2017 19:57,04/06/2017 20:02,04/06/2017 20:07
15,Estado de México,41,NEZAHUALCOYOTL,3553,1,C,0,1,2,277,269,269,2,40,135,3,2,2,66,6,0,0,0,0,2,0,0,0,0,0,0,4,0,7,269,527,,1,DAT,879cacd3a8f5800036ad75a8889ef10ce56abf19ce0cda82d89aa2b1d027a287,04/06/2017 19:55,04/06/2017 20:02,04/06/2017 20:05
15,Estado de México,32,NAUCALPAN DE JUAREZ,2834,1,C,0,1,2,323,430,431,74,150,33,5,1,3,144,1,0,1,0,0,1,0,0,0,0,0,0,8,0,10,431,736,,1,DAT,0621328a98aad229fa394e50ecceb6ea07b5e624a3cde18685a4aa326b6f8176,04/06/2017 19:59,04/06/2017 20:03,04/06/2017 20:06
15,Estado de México,43,CUAUTITLAN IZCALLI,779,7,C,0,1,2,331,376,379,50,111,46,3,4,2,135,8,SIN DATO,2,SIN DATO,ILEGIBLE,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,9,8,379,691,,1,DAT,6fd9b01811c4b22e47211a7327593c4c14395072b8b732b7a19e201682013d03,04/06/2017 19:58,04/06/2017 20:03,04/06/2017 20:12
15,Estado de México,24,NEZAHUALCOYOTL,3231,1,C,0,1,2,388,341,341,11,84,104,2,16,1,95,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,4,2,21,341,711,,1,DAT,99590f2b122ce3eb6f80dd956ea2a2d0631c146c33e77a69e4597ce3c4f32f40,04/06/2017 19:58,04/06/2017 20:03,04/06/2017 20:07
15,Estado de México,8,ECATEPEC DE MORELOS,1847,4,C,0,1,2,412,281,286,19,82,45,3,4,6,110,0,0,0,0,2,2,0,0,0,0,0,0,10,0,3,286,680,,1,DAT,87bcd449a552ac6e32d91dff2aeff76db9e9fe5558beb78da0575c32b316b98a,04/06/2017 20:01,04/06/2017 20:03,04/06/2017 20:05
15,Estado de México,2,TOLUCA DE LERDO,5204,1,B,0,1,2,63,114,118,17,51,23,2,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,118,163,,1,DAT,1c4c647740b55f79d594a2e5fb118afa6f44a06f6cc2bf3f295b9a28570deb1f,04/06/2017 19:58,04/06/2017 20:04,04/06/2017 20:07
15,Estado de México,43,CUAUTITLAN IZCALLI,820,1,C,0,1,2,170,269,273,53,35,39,2,1,3,122,3,1,0,0,0,0,0,0,0,0,0,0,7,3,4,273,425,,1,DAT,28efdf927a38591a50da2844c9df3e0b6fa49ca8f1a375d30f004766f99b73c8,04/06/2017 19:58,04/06/2017 20:04,04/06/2017 20:06
15,Estado de México,41,NEZAHUALCOYOTL,3622,1,C,0,1,2,0,335,0,12,61,145,2,1,0,93,1,0,1,1,0,0,0,0,0,0,0,0,5,1,12,335,608,,1,DAT,2f6e16d7fd75ecdd538bac0e00af90dd2c664f876e9123b7106dcc65e560902e,04/06/2017 20:00,04/06/2017 20:04,04/06/2017 20:07
15,Estado de México,38,COACALCO DE BERRIOZABAL,588,1,B,0,1,2,266,254,254,19,79,48,1,1,1,83,2,0,0,1,0,1,1,0,0,0,0,0,12,0,5,254,500,,1,DAT,786778c1ca29535cb3d30dc8ccbb44c9d5b7c5dff63f18b53068bf736fade711,04/06/2017 20:01,04/06/2017 20:04,04/06/2017 20:07
15,Estado de México,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,2283,1,E,0,2,2,188,188,188,12,54,3,4,18,51,37,1,0,1,0,0,1,0,0,0,0,0,0,3,0,3,188,271,,1,DAT,b7bc4b186fde6b234fb86b70d28d4d152f689433692d206f2a31a2c57554b339,04/06/2017 20:02,04/06/2017 20:04,04/06/2017 20:06
15,Estado de México,24,NEZAHUALCOYOTL,3399,1,C,0,1,2,276,290,290,7,52,138,1,1,2,73,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,0,6,290,548,,1,DAT,49f7ff8147762bfc64ca11e7d2696a2e3645060b7935ddb4a1d6360a453ed92e,04/06/2017 19:59,04/06/2017 20:04,04/06/2017 20:06
15,Estado de México,30,NAUCALPAN DE JUAREZ,2632,1,C,0,1,2,354,220,220,39,73,22,3,SIN DATO,SIN DATO,72,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,0,8,220,555,,1,DAT,6eb32329c59c041145998074ad0a1bbc4a6a3b1c117199e9119018e32e621812,04/06/2017 20:03,04/06/2017 20:04,04/06/2017 20:08
15,Estado de México,25,NEZAHUALCOYOTL,3331,1,C,0,1,2,241,233,233,3,45,109,1,SIN DATO,3,63,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,0,9,233,458,,1,DAT,c5eae5151138012b336df6ee1a27854148116a3aa2ad2c0cb56546514f65667d,04/06/2017 20:00,04/06/2017 20:04,04/06/2017 20:07
15,Estado de México,8,ECATEPEC DE MORELOS,1847,1,C,0,1,2,418,276,280,25,67,44,2,6,2,114,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,7,2,11,280,680,,1,DAT,9f0b128e2195c2e6f8e6e068d3b20f320206b060ad51af5766d6f3a00e2bc02b,04/06/2017 20:00,04/06/2017 20:04,04/06/2017 20:07
15,Estado de México,24,NEZAHUALCOYOTL,3407,1,C,0,1,2,221,172,172,7,24,85,1,4,0,40,0,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,0,9,172,375,,1,DAT,797494d4d6b8b9f08d62277b6cad2c3ed63da5d26f01b1eb02d2aa63faa92302,04/06/2017 20:01,04/06/2017 20:05,04/06/2017 20:08
15,Estado de México,13,ATLACOMULCO DE FABELA,455,1,B,0,2,2,110,237,0,24,132,22,5,1,6,46,0,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,0,4,242,334,,1,DAT,84d27286ca356bc9d8d35945e860244c690cdb33a9394bee39fd1d802edc3840,04/06/2017 19:50,04/06/2017 20:05,04/06/2017 20:12
15,Estado de México,41,NEZAHUALCOYOTL,3657,1,B,0,1,2,266,203,206,1,45,105,2,3,1,38,2,2,0,0,0,0,0,0,0,0,0,0,2,1,4,206,454,,1,DAT,5b7b504b4f8a931b3c8ea8231bb71ecc0725ed383dbacee2708c5ab568327d34,04/06/2017 19:59,04/06/2017 20:05,04/06/2017 20:09
15,Estado de México,41,NEZAHUALCOYOTL,3657,1,C,0,1,2,266,205,206,5,68,83,1,2,1,38,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,1,3,206,454,,1,DAT,43973db60e6861fb2dfab0cbf6fc9f395f081289b6d4de42ef92133e3a57a826,04/06/2017 20:00,04/06/2017 20:05,04/06/2017 20:07
15,Estado de México,35,METEPEC,2508,1,C,0,1,2,211,362,364,46,92,90,22,0,2,97,1,0,0,0,0,2,0,0,0,0,0,0,7,0,5,364,557,,1,DAT,95bdb6dcce1d29f7edfba6777816c9f9162c6d4a8be1956395c851608ba7878d,04/06/2017 20:01,04/06/2017 20:05,04/06/2017 20:09
15,Estado de México,13,ATLACOMULCO DE FABELA,430,1,E,0,2,2,138,310,312,30,158,23,1,3,3,79,1,0,1,0,2,0,1,1,0,0,0,0,5,0,4,312,429,,1,DAT,2d05ebb75608e0f00ddda4fe1e98c6a465643393e434c2cc9bf2203b02486328,04/06/2017 19:59,04/06/2017 20:06,04/06/2017 20:10
15,Estado de México,42,ECATEPEC DE MORELOS,1543,2,C,0,1,2,250,280,283,8,99,52,2,6,2,83,2,1,0,0,0,0,0,1,1,0,1,0,11,1,13,283,515,,1,DAT,328bbecb7432cc0054036b1f1f671ab9d6c00aeda6d888d4a1b41f1693f3db0d,05/06/2017 20:00,04/06/2017 20:06,04/06/2017 20:10
15,Estado de México,43,CUAUTITLAN IZCALLI,799,1,C,0,1,2,215,382,386,96,72,47,0,0,5,147,1,1,1,0,0,0,1,0,0,0,0,0,5,0,10,386,583,,1,DAT,9de53cf439006771952b976271b5e831e2210ab6ea406f4fdfd75afd5dabba0d,04/06/2017 20:04,04/06/2017 20:06,04/06/2017 20:08
15,Estado de México,30,NAUCALPAN DE JUAREZ,2886,1,B,0,1,2,187,160,165,41,47,24,1,1,2,39,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,165,334,,1,DAT,28060fa891d131da3fe959cfb628c20b4d949c3469c651abe0e6681d8bdd79d8,04/06/2017 20:04,04/06/2017 20:06,04/06/2017 20:09
15,Estado de México,34,TOLUCA DE LERDO,5312,1,B,0,1,2,172,370,0,47,78,100,4,1,1,123,1,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,8,0,7,372,527,,1,DAT,cd606a6701e6776909abb33deeb956519d228a9968aa9cc48278f76b035e7611,04/06/2017 20:01,04/06/2017 20:06,04/06/2017 20:10
15,Estado de México,41,NEZAHUALCOYOTL,3513,1,B,0,1,2,295,243,244,5,38,116,1,5,1,67,2,0,0,0,2,0,0,0,0,0,0,0,4,0,3,244,521,,1,DAT,8f60f8a1c21af8d0eb7b90271dd44e6d81225a6d246587bbac4a59f069771187,04/06/2017 20:02,04/06/2017 20:06,04/06/2017 20:10
15,Estado de México,24,NEZAHUALCOYOTL,3407,1,B,0,1,2,215,178,179,7,36,68,1,11,0,47,1,1,0,0,0,0,0,0,0,0,0,0,2,0,5,179,376,,1,DAT,eba81c89f5adca711a46e82cc3a9054a4ccc714ea7a178f7052232701600f040,04/06/2017 20:01,04/06/2017 20:07,04/06/2017 20:09
15,Estado de México,13,ATLACOMULCO DE FABELA,417,3,C,0,1,2,271,467,470,29,144,81,1,2,4,190,1,3,0,0,0,2,0,0,0,0,0,0,7,0,6,470,723,,1,DAT,003001b542857f5fbe2c6aab2c11d4f3600cf0aee2d60e6f8a0779107932cdd4,04/06/2017 20:03,04/06/2017 20:07,04/06/2017 20:12
15,Estado de México,25,NEZAHUALCOYOTL,3587,1,B,0,1,2,399,355,356,10,43,184,0,3,1,104,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,5,1,3,356,737,,1,DAT,d25b76792f09298b7626aede6cc4213e659988fddc4fa9daeb6888d135021cc3,04/06/2017 20:03,04/06/2017 20:07,04/06/2017 20:11
15,Estado de México,22,ECATEPEC DE MORELOS,1650,2,C,0,1,2,296,219,223,12,54,49,3,1,8,85,1,1,1,0,0,1,0,0,0,0,0,0,5,1,1,223,501,,1,DAT,7280c5f08c4012e7a82e9a4c6c9c92dde8735e0d1ecd9b4c3fb156581e961a0d,04/06/2017 19:47,04/06/2017 20:07,04/06/2017 20:11
15,Estado de México,41,NEZAHUALCOYOTL,3554,1,B,0,1,2,233,232,237,3,37,128,0,1,1,48,5,0,0,1,0,2,1,0,0,1,0,0,3,0,6,237,452,,1,DAT,dd13fab7ebb7a392a2ad99c66f4d2b27de429a41e7e3b609d24393cdf2772b80,04/06/2017 20:03,04/06/2017 20:08,04/06/2017 20:12
15,Estado de México,31,LOS REYES ACAQUILPAN,3965,1,C,0,1,2,291,288,288,16,91,89,1,5,0,72,0,0,1,0,0,2,0,0,0,0,0,0,4,0,7,288,559,,1,DAT,e9153115d43565e00ecf0f9a9476af228963b51ce5440362e3ab0c0c08a83dd5,04/06/2017 20:04,04/06/2017 20:08,04/06/2017 20:10
15,Estado de México,34,TOLUCA DE LERDO,5312,1,C,0,1,2,172,372,374,43,112,76,3,1,0,125,0,1,1,0,1,0,0,0,0,0,0,0,8,0,3,374,527,,1,DAT,e45eda0e0a4471faec9563a8e015427175d2f1ed5732a2282fc7e9c51a386ed9,04/06/2017 20:03,04/06/2017 20:08,04/06/2017 20:11
15,Estado de México,15,IXTLAHUACA DE RAYON,2319,3,C,0,2,2,261,354,354,22,164,26,11,11,14,73,9,4,0,0,0,1,0,0,0,0,0,0,9,0,10,354,597,,1,DAT,d90d107427ddfa9c145f280c4f31c475c183eb343dd89c49c47c229b39e2b059,04/06/2017 20:04,04/06/2017 20:08,04/06/2017 20:11
15,Estado de México,25,NEZAHUALCOYOTL,3099,1,B,0,1,2,265,228,231,10,45,95,0,1,2,60,3,2,0,0,1,3,0,0,0,0,0,0,4,0,5,231,478,,1,DAT,38ccb85eb3f9a8220413f8206de0aab18b5f2f0469f0b2af0811b8090ff76537,04/06/2017 20:05,04/06/2017 20:08,04/06/2017 20:10
15,Estado de México,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,2274,1,E,0,2,2,32,87,87,8,52,7,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,87,101,,1,DAT,48cddbe889b03c361e54b523611092f441e564407545ce7ef788435dd7e1b3ee,04/06/2017 20:04,04/06/2017 20:08,04/06/2017 20:12
15,Estado de México,25,NEZAHUALCOYOTL,3587,1,C,0,1,2,0,388,388,6,51,203,1,0,4,110,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,388,736,,1,DAT,fcbf6821681830d8413500cff21a3f2f7883c0e879507d4d5f6a5f6afe22cd0b,04/06/2017 20:04,04/06/2017 20:08,04/06/2017 20:13
15,Estado de México,18,TLALNEPANTLA DE BAZ,4946,1,C,0,1,2,335,274,274,33,90,27,1,2,4,104,0,0,0,0,0,0,0,0,0,2,0,0,6,0,5,274,590,,1,DAT,4b9bd80b546efcad63d40ee2043568c351836faaef19c121b7a4f22186074249,04/06/2017 20:04,04/06/2017 20:09,04/06/2017 20:11
15,Estado de México,44,NICOLAS ROMERO,3730,1,B,0,1,2,395,345,345,62,118,40,8,3,4,85,2,1,0,1,0,1,0,0,0,0,0,0,10,0,10,345,722,,1,DAT,defa741a73a698e47867f5043d26ed924b45c39de17a30db20d589c3f9646258,04/06/2017 20:04,04/06/2017 20:09,04/06/2017 20:12
15,Estado de México,29,NAUCALPAN DE JUAREZ,2853,1,C,0,1,2,185,210,214,43,59,19,0,2,2,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,214,381,,1,DAT,aceda671390e9daf6eacc156c75f3d43299823f2699464bbb2719eb96eb63522,04/06/2017 20:07,04/06/2017 20:09,04/06/2017 20:12
15,Estado de México,42,ECATEPEC DE MORELOS,1479,1,C,0,1,2,350,268,271,26,41,64,0,1,4,130,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,271,602,,1,DAT,b2b98de55892f626a9f39789bc04d02b4e6d9d1229658ce49874276bc86cfa77,04/06/2017 20:05,04/06/2017 20:09,04/06/2017 20:11
15,Estado de México,41,NEZAHUALCOYOTL,3064,2,C,0,1,2,258,289,289,6,29,183,0,4,1,56,1,1,1,0,1,0,0,0,0,0,0,0,1,0,5,289,530,,1,DAT,c8830cd73e4f4b600a350484928a8d83176d92e2a59bdd8dcf21d9ca80e92cec,04/06/2017 20:02,04/06/2017 20:09,04/06/2017 20:12
15,Estado de México,25,NEZAHUALCOYOTL,3099,1,C,0,1,2,237,253,259,6,50,115,3,2,1,73,2,2,0,0,0,0,0,0,0,0,0,0,4,0,1,259,478,,1,DAT,6cff338df5bb1d662f1a6fec5bde12cb3a18eebc4914c3776ba2568dfe8c079c,04/06/2017 20:04,04/06/2017 20:09,04/06/2017 20:14
15,Estado de México,38,COACALCO DE BERRIOZABAL,551,2,C,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,EXCEDE LISTA NOMINAL,0,DAT,5c6d267d20bbf51ec490ffd777ae8b8ef485bf27ea6149ba81744b0b87b06e4d,04/06/2017 20:05,04/06/2017 20:10,04/06/2017 20:14
15,Estado de México,41,NEZAHUALCOYOTL,3656,1,C,0,1,2,218,238,244,9,63,139,0,3,1,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,244,444,,1,DAT,7c5407f3aff48905352cb3371d99a6ea31120d0ff3b76876d0ec27838d143f35,04/06/2017 19:58,04/06/2017 20:10,04/06/2017 20:12
15,Estado de México,41,NEZAHUALCOYOTL,3054,1,B,0,1,2,270,281,281,4,62,143,4,4,3,51,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,0,9,281,533,,1,DAT,bf29b905cc3623b3e255209a8e7eaa3967698bc2bca67a1961b081d777b336db,04/06/2017 20:06,04/06/2017 20:10,04/06/2017 20:15
